City Or County,State,Week Start,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
Milwaukee,WI,2021-04-05,4,5,0.0,1.0,1.0
Milwaukee,WI,2021-05-03,0,8,0.0,0.0,2.0
Milwaukee,WI,2021-08-23,0,8,0.0,0.0,0.0
Milwaukee,WI,2021-09-13,0,10,0.0,0.0,0.0
Milwaukee,WI,2021-10-04,3,6,0.0,0.0,0.0
Milwaukee,WI,2021-12-06,4,0,0.0,0.0,0.0
Milwaukee,WI,2022-01-17,12,0,0.0,0.0,1.0
Milwaukee,WI,2022-01-31,0,10,0.0,0.0,1.0
Milwaukee,WI,2022-03-14,0,8,0.0,0.0,0.0
Milwaukee,WI,2022-05-09,0,28,0.0,5.0,11.0
Milwaukee,WI,2022-08-01,0,8,0.0,0.0,0.0
Milwaukee,WI,2022-08-22,3,5,1.0,0.0,0.0
Milwaukee,WI,2022-09-12,0,17,0.0,1.0,1.0
Milwaukee,WI,2022-10-17,0,20,0.0,0.0,0.0
Milwaukee,WI,2023-03-20,2,10,0.0,0.0,1.0
Milwaukee,WI,2023-03-27,0,10,0.0,0.0,0.0
Milwaukee,WI,2023-05-22,0,8,0.0,0.0,1.0
Milwaukee,WI,2023-06-19,0,12,0.0,0.0,1.0
Milwaukee,WI,2023-08-14,0,26,0.0,0.0,2.0
Milwaukee,WI,2024-02-19,6,2,0.0,0.0,0.0
Milwaukee,WI,2024-06-24,0,12,0.0,0.0,2.0
Milwaukee,WI,2024-07-01,0,12,0.0,0.0,0.0
Milwaukee,WI,2024-07-22,3,39,0.0,0.0,1.0
Milwaukee,WI,2024-07-29,0,15,0.0,0.0,0.0
Milwaukee,WI,2024-08-19,3,9,0.0,0.0,1.0
Milwaukee,WI,2024-09-02,0,8,0.0,0.0,0.0
Milwaukee (37th St),WI,2021-10-04,0,5,0.0,0.0,0.0
Milwaukee (Cherry St),WI,2021-10-04,3,1,0.0,0.0,0.0
Milwaukee(Wauwatosa),WI,2020-11-16,0,8,0.0,0.0,1.0
Minden,LA,2023-03-20,0,8,0.0,0.0,3.0
Mink Shoals,WV,2021-08-23,3,1,0.0,0.0,0.0
Minneapolis,MN,2013-08-19,2,2,0.0,0.0,0.0
Minneapolis,MN,2013-11-18,1,3,0.0,0.0,0.0
Minneapolis,MN,2014-08-04,1,17,0.0,0.0,0.0
Minneapolis,MN,2014-12-01,0,4,0.0,0.0,0.0
Minneapolis,MN,2015-09-07,2,18,0.0,0.0,3.0
Minneapolis,MN,2015-11-23,0,10,0.0,0.0,4.0
Minneapolis,MN,2016-05-02,2,14,0.0,0.0,0.0
Minneapolis,MN,2016-05-30,0,4,0.0,0.0,0.0
Minneapolis,MN,2016-06-06,0,4,0.0,0.0,0.0
Minneapolis,MN,2016-08-08,0,10,0.0,0.0,0.0
Minneapolis,MN,2016-09-26,3,1,0.0,0.0,0.0
Minneapolis,MN,2016-10-03,0,8,0.0,0.0,1.0
Minneapolis,MN,2017-10-30,0,4,0.0,0.0,1.0
Minneapolis,MN,2017-11-13,0,8,0.0,0.0,0.0
Minneapolis,MN,2018-04-30,0,10,0.0,1.0,2.0
Minneapolis,MN,2018-09-03,2,6,0.0,0.0,1.0
Minneapolis,MN,2018-10-29,0,10,0.0,0.0,0.0
Minneapolis,MN,2019-11-25,4,0,0.0,0.0,0.0
Minneapolis,MN,2020-06-08,2,12,0.0,0.0,2.0
Minneapolis,MN,2020-06-15,1,22,0.0,0.0,0.0
Minneapolis,MN,2020-06-22,0,16,0.0,0.0,0.0
Minneapolis,MN,2020-08-24,0,8,0.0,0.0,0.0
Minneapolis,MN,2020-09-21,0,10,0.0,0.0,0.0
Minneapolis,MN,2021-05-17,4,15,0.0,0.0,1.0
Minneapolis,MN,2021-06-14,0,10,0.0,0.0,0.0
Minneapolis,MN,2021-08-23,0,14,0.0,0.0,0.0
Minneapolis,MN,2021-09-27,2,6,0.0,0.0,0.0
Minneapolis,MN,2021-10-04,0,8,0.0,0.0,0.0
Minneapolis,MN,2021-10-11,2,8,0.0,0.0,0.0
Minneapolis,MN,2022-02-28,2,6,0.0,0.0,0.0
Minneapolis,MN,2022-06-20,0,8,0.0,0.0,0.0
Minneapolis,MN,2022-07-04,0,14,0.0,0.0,0.0
Minneapolis,MN,2022-07-11,0,8,0.0,0.0,0.0
Minneapolis,MN,2022-08-29,0,8,0.0,0.0,0.0
Minneapolis,MN,2022-09-05,1,7,0.0,0.0,0.0
Minneapolis,MN,2022-09-12,0,10,0.0,0.0,0.0
Minneapolis,MN,2023-01-02,0,8,0.0,0.0,0.0
Minneapolis,MN,2023-01-09,0,8,0.0,0.0,0.0
Minneapolis,MN,2023-03-20,0,6,0.0,0.0,0.0
Minneapolis,MN,2023-08-07,2,12,0.0,0.0,0.0
Minneapolis,MN,2023-08-14,0,16,0.0,0.0,0.0
Minneapolis,MN,2023-09-18,0,8,0.0,0.0,0.0
Minneapolis,MN,2023-10-09,0,8,0.0,0.0,0.0
Minneapolis,MN,2023-10-30,0,8,0.0,0.0,0.0
Minneapolis,MN,2024-02-26,3,9,0.0,0.0,3.0
Minneapolis,MN,2024-05-27,11,9,1.0,0.0,0.0
Minneapolis,MN,2024-07-15,3,15,0.0,0.0,0.0
Minneapolis,MN,2024-08-12,0,12,0.0,0.0,0.0
Minneapolis,MN,2024-09-16,10,13,0.0,0.0,0.0
Minneapolis,MN,2025-01-20,0,4,0.0,0.0,0.0
Minneapolis (Crystal),MN,2017-01-30,0,4,0.0,0.0,0.0
Minneapolis (W Broadway Ave),MN,2022-09-05,1,3,0.0,0.0,0.0
Minneapolis (Washington Ave S),MN,2022-09-05,1,3,0.0,0.0,0.0
Minneapolis(BrooklynCenter),MN,2015-08-24,0,4,0.0,0.0,0.0
Minneapolis(Crystal),MN,2017-01-30,0,4,0.0,0.0,3.0
Minneapolis(SpringLakePark),MN,2019-12-16,1,7,0.0,0.0,0.0
MiraLoma,CA,2016-02-22,1,3,0.0,0.0,1.0
Mission Viejo,CA,2014-05-26,4,0,0.0,0.0,0.0
Mission(Palmview),TX,2016-11-28,1,3,0.0,0.0,1.0
Missoula,MT,2019-03-11,3,5,0.0,0.0,1.0
Missouri City,TX,2023-06-19,1,3,0.0,0.0,0.0
MissouriCity,TX,2023-06-19,1,3,0.0,0.0,0.0
Mobile,AL,2015-12-21,0,8,0.0,0.0,0.0
Mobile,AL,2016-10-10,0,10,0.0,0.0,0.0
Mobile,AL,2018-03-26,2,8,0.0,0.0,3.0
Mobile,AL,2019-03-11,4,6,0.0,1.0,2.0
Mobile,AL,2019-08-26,0,18,0.0,0.0,1.0
Mobile,AL,2021-02-08,0,4,0.0,0.0,0.0
Mobile,AL,2021-10-11,0,10,0.0,0.0,3.0
Mobile,AL,2021-11-01,0,8,0.0,0.0,1.0
Mobile,AL,2021-12-27,2,6,0.0,0.0,0.0
Mobile,AL,2022-11-21,0,4,0.0,0.0,0.0
Mobile,AL,2022-11-28,0,4,0.0,0.0,2.0
Mobile,AL,2022-12-26,2,16,0.0,1.0,1.0
Mobile,AL,2024-03-25,6,8,0.0,1.0,2.0
Mobile,AL,2024-08-19,0,18,0.0,0.0,0.0
Mobile,AL,2025-01-20,1,3,0.0,0.0,1.0
Mocksville,NC,2022-04-18,4,0,0.0,0.0,0.0
Modesto,CA,2013-03-11,0,4,0.0,0.0,0.0
Modesto,CA,2015-08-17,2,14,0.0,0.0,0.0
Modesto,CA,2018-03-12,0,8,0.0,0.0,0.0
Modesto,CA,2018-06-18,0,9,0.0,0.0,0.0
Modesto,CA,2019-12-23,2,6,0.0,0.0,0.0
Modesto,CA,2023-03-13,2,2,0.0,0.0,0.0
Mohnton,PA,2021-02-01,2,6,0.0,0.0,0.0
Mojave,CA,2023-04-24,8,0,0.0,0.0,0.0
Moline Acres,MO,2019-12-09,1,3,0.0,0.0,0.0
Momence,IL,2017-06-26,0,4,0.0,0.0,0.0
Moncks Corner,SC,2014-06-02,1,4,0.0,0.0,0.0
Moncks Corner,SC,2019-08-26,0,4,0.0,0.0,0.0
MoncksCorner,SC,2014-06-02,1,5,0.0,0.0,0.0
MoncksCorner,SC,2019-08-26,0,4,0.0,0.0,0.0
Moncure,NC,2020-03-09,6,0,1.0,0.0,0.0
Moncure,NC,2020-03-16,7,0,0.0,0.0,0.0
Moneta,VA,2015-08-24,3,1,0.0,0.0,0.0
Monroe,LA,2016-06-27,4,6,0.0,0.0,1.0
Monroe,LA,2020-06-08,11,0,1.0,0.0,0.0
Monroe,LA,2021-03-29,0,12,0.0,0.0,0.0
Monroe,LA,2021-08-30,2,6,0.0,0.0,0.0
Monroe,LA,2022-02-28,0,8,0.0,0.0,0.0
Monroe,LA,2022-03-28,2,8,0.0,1.0,0.0
Monroe,LA,2022-07-11,0,10,0.0,0.0,0.0
Monroe,LA,2022-07-25,2,6,0.0,0.0,0.0
Monroe,LA,2023-10-16,2,10,0.0,0.0,2.0
Monroe,LA,2024-09-09,0,18,0.0,0.0,0.0
Monroe,NC,2018-04-23,1,3,0.0,0.0,1.0
Montclair,NJ,2013-08-05,0,4,0.0,0.0,0.0
Monterey Park,CA,2023-01-16,12,9,0.0,0.0,0.0
MontereyPark,CA,2023-01-16,11,9,1.0,0.0,0.0
Montgomery,AL,2013-12-23,2,6,0.0,0.0,0.0
Montgomery,AL,2015-04-13,0,10,0.0,0.0,0.0
Montgomery,AL,2015-05-18,2,6,0.0,0.0,2.0
Montgomery,AL,2016-05-02,2,6,0.0,0.0,0.0
Montgomery,AL,2016-12-26,2,2,0.0,0.0,0.0
Montgomery,AL,2018-06-11,0,8,0.0,0.0,3.0
Montgomery,AL,2019-08-12,4,6,0.0,0.0,2.0
Montgomery,AL,2019-12-02,4,4,0.0,0.0,0.0
Montgomery,AL,2020-05-11,0,8,0.0,0.0,0.0
Montgomery,AL,2020-07-27,0,8,0.0,0.0,0.0
Montgomery,AL,2021-04-12,2,8,0.0,0.0,4.0
Montgomery,AL,2021-05-10,0,14,0.0,0.0,0.0
Montgomery,AL,2021-06-21,4,4,0.0,0.0,0.0
Montgomery,AL,2021-07-26,3,5,0.0,0.0,2.0
Montgomery,AL,2021-08-02,0,8,0.0,0.0,0.0
Montgomery,AL,2021-09-06,2,6,0.0,0.0,0.0
Montgomery,AL,2021-10-04,2,6,0.0,0.0,0.0
Montgomery,AL,2022-01-03,2,12,0.0,0.0,1.0
Montgomery,AL,2023-05-08,2,6,0.0,0.0,0.0
Montgomery,AL,2023-07-03,2,12,0.0,0.0,2.0
Montgomery,AL,2024-02-12,3,9,0.0,0.0,1.0
Montgomery,AL,2024-03-11,3,9,0.0,0.0,0.0
Montgomery,AL,2024-05-06,0,18,0.0,0.0,0.0
Montgomery,AL,2024-06-17,0,27,0.0,0.0,0.0
Montgomery,AL,2024-10-21,3,12,0.0,0.0,3.0
Montgomery,IL,2014-04-14,0,6,0.0,0.0,0.0
Montgomery County,PA,2014-12-15,6,3,0.0,0.0,0.0
Montgomory,IL,2014-04-14,0,6,0.0,0.0,0.0
Monticello,AR,2021-06-21,2,2,0.0,0.0,0.0
Morehead,KY,2017-01-09,3,1,0.0,0.0,0.0
Moreno Valley,CA,2014-07-21,3,1,0.0,0.0,0.0
Moreno Valley,CA,2014-08-04,0,7,0.0,0.0,0.0
Moreno Valley,CA,2019-04-08,0,4,0.0,0.0,0.0
Moreno Valley,CA,2023-03-27,0,4,0.0,0.0,0.0
Moreno Valley,CA,2023-05-22,0,4,0.0,0.0,0.0
MorenoValley,CA,2014-08-04,0,7,0.0,0.0,0.0
MorenoValley,CA,2019-04-08,0,4,0.0,0.0,0.0
MorenoValley,CA,2023-03-27,0,4,0.0,0.0,0.0
MorenoValley,CA,2023-05-22,0,4,0.0,0.0,0.0
Morganza,LA,2018-06-18,0,4,0.0,0.0,0.0
Morris,OK,2017-02-06,4,0,0.0,0.0,0.0
Morris Co. (Cason),TX,2022-04-11,1,6,0.0,0.0,0.0
Morrisville,PA,2020-11-30,2,6,0.0,0.0,0.0
Morven,NC,2015-06-15,0,4,0.0,0.0,2.0
Moscow,ID,2015-01-05,3,1,0.0,0.0,0.0
Moss Point,MS,2017-05-22,0,5,0.0,0.0,0.0
MossPoint,MS,2017-05-22,0,5,0.0,0.0,1.0
Moultrie,GA,2013-02-25,2,2,0.0,0.0,0.0
Moultrie,GA,2016-05-09,10,0,0.0,0.0,1.0
Moultrie,GA,2023-05-01,4,0,0.0,0.0,0.0
Mount Enterprise,TX,2020-07-20,0,4,0.0,0.0,0.0
Mount Jackson,VA,2023-08-21,2,2,0.0,0.0,0.0
Mount Joy,PA,2024-11-04,6,4,0.0,0.0,0.0
Mount Oliver,PA,2015-12-07,0,4,0.0,0.0,0.0
Mount Vernon,NY,2016-12-19,1,5,0.0,0.0,0.0
Mount Vernon,NY,2022-09-19,0,4,0.0,0.0,0.0
Mount Vernon,WA,2022-07-11,0,5,0.0,0.0,0.0
MountEnterprise,TX,2020-07-20,0,4,0.0,0.0,1.0
MountJoy,PA,2024-11-04,2,2,1.0,0.0,0.0
MountVernon,NY,2016-12-19,1,5,0.0,0.0,1.0
MountVernon,NY,2022-09-19,0,4,0.0,0.0,0.0
MountVernon,WA,2022-07-11,0,5,0.0,0.0,3.0
MountainView,AR,2022-04-18,4,0,0.0,0.0,1.0
Mt. Morris,MI,2020-05-18,1,3,0.0,0.0,0.0
Mt. Pleasant,MI,2022-11-07,2,2,0.0,0.0,0.0
Mukilteo,WA,2016-07-25,6,2,0.0,0.0,1.0
Mullins,SC,2022-06-27,0,8,0.0,0.0,0.0
Muncie,IN,2019-05-13,2,12,0.0,0.0,1.0
Muncie,IN,2023-07-24,2,35,0.0,1.0,2.0
Munhall,PA,2018-06-18,1,3,0.0,0.0,0.0
Munhall (Homestead),PA,2023-07-10,1,3,0.0,0.0,0.0
Murfreesboro,TN,2016-04-25,0,10,0.0,0.0,0.0
Murfreesboro,TN,2018-05-28,4,0,0.0,0.0,0.0
Murfreesboro,TN,2021-02-01,2,8,0.0,0.0,1.0
Murfreesboro,TN,2022-02-07,2,8,0.0,0.0,1.0
Murfreesboro,TN,2023-01-16,4,0,0.0,0.0,0.0
Murphytown,NC,2024-07-22,0,8,0.0,0.0,0.0
Muscle Shoals,AL,2021-09-27,2,2,0.0,0.0,0.0
Muskegon,MI,2013-09-16,3,1,0.0,0.0,0.0
Muskegon,MI,2020-04-06,0,8,0.0,0.0,1.0
Muskegon,MI,2021-05-31,1,3,0.0,0.0,0.0
Muskegon (Fruitport),MI,2021-05-31,1,3,0.0,0.0,0.0
Muskegon Heights,MI,2015-08-24,0,4,0.0,0.0,0.0
Muskegon Heights,MI,2016-02-08,0,4,0.0,0.0,0.0
Muskogee,OK,2020-12-21,2,2,0.0,0.0,0.0
Muskogee,OK,2021-02-01,12,2,0.0,0.0,1.0
Myrtle Beach,SC,2014-05-19,3,1,0.0,0.0,0.0
Myrtle Beach,SC,2016-10-31,0,5,0.0,0.0,0.0
Myrtle Beach,SC,2017-06-12,0,7,0.0,0.0,0.0
Myrtle Beach,SC,2020-05-18,0,4,0.0,0.0,0.0
Myrtle Beach,SC,2020-10-12,2,4,0.0,0.0,0.0
Myrtle Beach,SC,2022-04-18,1,3,0.0,0.0,0.0
MyrtleBeach,SC,2014-05-19,3,1,0.0,0.0,0.0
MyrtleBeach,SC,2016-10-31,0,5,0.0,0.0,0.0
MyrtleBeach,SC,2017-06-12,0,6,0.0,1.0,1.0
MyrtleBeach,SC,2020-05-18,0,4,0.0,0.0,2.0
MyrtleBeach,SC,2020-10-12,2,3,0.0,0.0,2.0
MyrtleBeach,SC,2022-04-18,1,3,0.0,0.0,1.0
Nacogdoches,TX,2019-10-28,2,6,0.0,0.0,1.0
Nacogdoches,TX,2021-07-26,2,6,0.0,0.0,5.0
Naples,FL,2021-10-11,2,8,0.0,2.0,3.0
Napoleonville,LA,2022-05-09,0,10,0.0,0.0,1.0
Nashville,TN,2013-06-10,0,4,0.0,0.0,0.0
Nashville,TN,2014-04-14,0,4,0.0,0.0,0.0
Nashville,TN,2015-10-19,2,6,0.0,0.0,2.0
Nashville,TN,2016-04-25,0,8,0.0,0.0,1.0
Nashville,TN,2016-05-16,0,8,0.0,0.0,0.0
Nashville,TN,2016-09-19,1,3,0.0,0.0,0.0
Nashville,TN,2017-10-16,0,8,0.0,0.0,0.0
Nashville,TN,2018-01-08,6,4,0.0,0.0,1.0
Nashville,TN,2018-08-20,2,8,0.0,0.0,0.0
Nashville,TN,2019-03-18,0,4,0.0,0.0,0.0
Nashville,TN,2019-04-22,0,14,0.0,0.0,0.0
Nashville,TN,2020-06-08,1,3,0.0,0.0,0.0
Nashville,TN,2020-07-13,0,10,0.0,0.0,0.0
Nashville,TN,2020-09-21,0,8,0.0,0.0,1.0
Nashville,TN,2020-10-12,0,8,0.0,0.0,0.0
Nashville,TN,2020-11-02,0,16,0.0,0.0,1.0
Nashville,TN,2021-04-12,1,3,0.0,0.0,0.0
Nashville,TN,2021-06-07,2,6,0.0,0.0,0.0
Nashville,TN,2021-08-02,1,11,0.0,0.0,0.0
Nashville,TN,2021-08-23,0,10,0.0,0.0,1.0
Nashville,TN,2021-09-06,0,4,0.0,0.0,0.0
Nashville,TN,2021-10-25,2,6,0.0,0.0,0.0
Nashville,TN,2021-11-22,5,8,1.0,0.0,1.0
Nashville,TN,2022-08-01,2,6,0.0,0.0,1.0
Nashville,TN,2022-09-26,0,8,0.0,0.0,0.0
Nashville,TN,2023-03-27,13,0,1.0,0.0,0.0
Nashville,TN,2024-03-04,2,6,0.0,0.0,0.0
Nashville,TN,2024-03-25,3,15,0.0,0.0,1.0
Nashville,TN,2024-04-08,0,18,0.0,0.0,1.0
Nashville,TN,2024-07-01,0,12,0.0,0.0,0.0
Nashville,TN,2024-10-07,2,25,1.0,2.0,4.0
Nashville (Antioch),TN,2022-06-06,2,2,0.0,0.0,0.0
Nashville (Antioch),TN,2024-09-02,0,12,0.0,0.0,0.0
Nashville (Antioch),TN,2024-09-09,6,2,0.0,0.0,0.0
Nasvhille,TN,2020-11-23,2,2,0.0,0.0,0.0
Natchez,LA,2024-02-26,1,3,0.0,0.0,0.0
Natchez,MS,2023-05-01,4,6,0.0,0.0,4.0
Natchez,MS,2024-02-26,2,6,0.0,0.0,0.0
Natchez,MS,2024-12-30,1,5,0.0,0.0,1.0
Natchitoches,LA,2018-12-10,2,6,0.0,0.0,0.0
National City,CA,2024-11-11,2,8,0.0,0.0,0.0
NationalCity,CA,2024-11-11,1,4,0.0,0.0,0.0
Navajo Nation,AZ,2015-03-16,2,2,0.0,0.0,0.0
Nevis,MN,2019-02-11,3,1,0.0,0.0,0.0
New Bedford,MA,2014-07-28,0,7,0.0,0.0,0.0
New Bedford,MA,2024-07-08,0,12,0.0,0.0,0.0
New Bern,NC,2016-09-05,0,5,0.0,0.0,0.0
New Bern,NC,2022-10-10,0,4,0.0,0.0,0.0
New Brunswick,NJ,2020-09-07,2,7,0.0,0.0,0.0
New Haven,CT,2013-10-21,1,5,0.0,0.0,0.0
New Haven,CT,2015-05-25,0,5,0.0,0.0,0.0
New Haven,CT,2017-09-18,0,4,0.0,0.0,0.0
New Haven,CT,2020-08-10,1,5,0.0,0.0,0.0
New Haven,CT,2024-07-08,0,8,0.0,0.0,0.0
New Haven,CT,2024-10-28,0,8,0.0,0.0,0.0
New Iberia,LA,2017-11-13,0,4,0.0,0.0,0.0
New Iberia,LA,2020-08-31,0,5,0.0,0.0,0.0
New Iberia,LA,2021-08-30,1,3,0.0,0.0,0.0
New Iberia,LA,2022-03-14,0,5,0.0,0.0,0.0
New Manchester,WV,2019-08-12,1,5,0.0,0.0,0.0
New Orleans,LA,2013-01-07,3,2,0.0,0.0,0.0
New Orleans,LA,2013-01-21,0,5,0.0,0.0,0.0
New Orleans,LA,2013-02-04,0,4,0.0,0.0,0.0
New Orleans,LA,2013-05-06,0,19,0.0,0.0,0.0
New Orleans,LA,2013-06-17,0,4,0.0,0.0,0.0
New Orleans,LA,2014-02-03,0,4,0.0,0.0,0.0
New Orleans,LA,2014-04-07,1,7,0.0,0.0,0.0
New Orleans,LA,2014-05-19,1,7,0.0,0.0,0.0
New Orleans,LA,2014-06-23,1,8,0.0,0.0,0.0
New Orleans,LA,2014-08-04,2,5,0.0,0.0,0.0
New Orleans,LA,2014-08-11,0,4,0.0,0.0,0.0
New Orleans,LA,2014-09-15,0,5,0.0,0.0,0.0
New Orleans,LA,2014-12-29,0,4,0.0,0.0,0.0
New Orleans,LA,2015-05-25,2,2,0.0,0.0,0.0
New Orleans,LA,2015-06-01,1,3,0.0,0.0,0.0
New Orleans,LA,2015-06-22,0,4,0.0,0.0,0.0
New Orleans,LA,2015-07-20,0,4,0.0,0.0,0.0
New Orleans,LA,2015-08-24,1,3,0.0,0.0,0.0
New Orleans,LA,2015-10-12,0,4,0.0,0.0,0.0
New Orleans,LA,2015-11-16,0,17,0.0,0.0,0.0
New Orleans,LA,2015-12-28,0,5,0.0,0.0,0.0
New Orleans,LA,2016-01-25,0,4,0.0,0.0,0.0
New Orleans,LA,2016-05-16,0,4,0.0,0.0,0.0
New Orleans,LA,2016-09-05,1,5,0.0,0.0,0.0
New Orleans,LA,2016-10-03,3,2,0.0,0.0,0.0
New Orleans,LA,2016-11-21,1,13,0.0,0.0,0.0
New Orleans,LA,2017-02-06,1,5,0.0,0.0,0.0
New Orleans,LA,2017-04-24,1,5,0.0,0.0,0.0
New Orleans,LA,2017-05-29,3,6,0.0,0.0,0.0
New Orleans,LA,2017-06-05,0,6,0.0,0.0,0.0
New Orleans,LA,2017-09-04,0,4,0.0,0.0,0.0
New Orleans,LA,2017-09-25,1,3,0.0,0.0,0.0
New Orleans,LA,2017-11-06,1,5,0.0,0.0,0.0
New Orleans,LA,2018-02-12,2,3,0.0,0.0,0.0
New Orleans,LA,2018-04-02,2,2,0.0,0.0,0.0
New Orleans,LA,2018-04-16,1,5,0.0,0.0,0.0
New Orleans,LA,2018-04-30,0,5,0.0,0.0,0.0
New Orleans,LA,2018-07-23,3,11,0.0,0.0,0.0
New Orleans,LA,2019-02-11,1,5,0.0,0.0,0.0
New Orleans,LA,2019-05-13,0,4,0.0,0.0,0.0
New Orleans,LA,2019-07-15,1,3,0.0,0.0,0.0
New Orleans,LA,2019-09-16,1,9,0.0,0.0,0.0
New Orleans,LA,2019-11-25,2,14,0.0,0.0,0.0
New Orleans,LA,2019-12-02,1,4,0.0,0.0,0.0
New Orleans,LA,2019-12-23,0,4,0.0,0.0,0.0
New Orleans,LA,2020-02-10,0,4,0.0,0.0,0.0
New Orleans,LA,2020-03-09,0,5,0.0,0.0,0.0
New Orleans,LA,2020-06-08,1,3,0.0,0.0,0.0
New Orleans,LA,2020-09-07,3,6,0.0,0.0,0.0
New Orleans,LA,2020-09-28,0,4,0.0,0.0,0.0
New Orleans,LA,2020-10-19,1,3,0.0,0.0,0.0
New Orleans,LA,2020-11-02,2,2,0.0,0.0,0.0
New Orleans,LA,2020-11-16,1,3,0.0,0.0,0.0
New Orleans,LA,2020-11-23,0,4,0.0,0.0,0.0
New Orleans,LA,2021-01-04,0,4,0.0,0.0,0.0
New Orleans,LA,2021-03-15,0,4,0.0,0.0,0.0
New Orleans,LA,2021-04-19,0,5,0.0,0.0,0.0
New Orleans,LA,2021-04-26,2,3,0.0,0.0,0.0
New Orleans,LA,2021-05-31,0,9,0.0,0.0,0.0
New Orleans,LA,2021-07-26,1,8,0.0,0.0,0.0
New Orleans,LA,2021-08-02,0,9,0.0,0.0,0.0
New Orleans,LA,2021-10-04,3,5,0.0,0.0,0.0
New Orleans,LA,2022-01-17,0,4,0.0,0.0,0.0
New Orleans,LA,2022-03-21,2,2,0.0,0.0,0.0
New Orleans,LA,2022-04-25,0,6,0.0,0.0,0.0
New Orleans,LA,2022-05-02,2,4,0.0,0.0,0.0
New Orleans,LA,2022-05-16,1,3,0.0,0.0,0.0
New Orleans,LA,2022-06-06,0,4,0.0,0.0,0.0
New Orleans,LA,2022-07-25,0,4,0.0,0.0,0.0
New Orleans,LA,2022-10-17,1,3,0.0,0.0,0.0
New Orleans,LA,2022-11-21,0,5,0.0,0.0,0.0
New Orleans,LA,2022-12-05,0,4,0.0,0.0,0.0
New Orleans,LA,2022-12-26,2,4,0.0,0.0,0.0
New Orleans,LA,2023-01-02,2,8,0.0,0.0,0.0
New Orleans,LA,2023-02-06,2,4,0.0,0.0,0.0
New Orleans,LA,2023-02-13,1,4,0.0,0.0,0.0
New Orleans,LA,2023-04-03,0,4,0.0,0.0,0.0
New Orleans,LA,2023-05-15,2,2,0.0,0.0,0.0
New Orleans,LA,2023-11-27,1,4,0.0,0.0,0.0
New Orleans,LA,2024-01-22,2,6,0.0,0.0,0.0
New Orleans,LA,2024-03-18,4,4,0.0,0.0,0.0
New Orleans,LA,2024-04-08,2,22,0.0,0.0,0.0
New Orleans,LA,2024-11-11,0,20,0.0,0.0,0.0
New Orleans,LA,2024-11-18,2,6,0.0,0.0,0.0
New Orleans,LA,2024-11-25,0,8,0.0,0.0,0.0
New Orleans,LA,2024-12-09,4,4,0.0,0.0,0.0
New Orleans (Algiers),LA,2018-09-17,0,4,0.0,0.0,0.0
New Orleans (Gentilly),LA,2017-03-06,3,1,0.0,0.0,0.0
New Orleans (Metairie),LA,2017-03-13,4,1,0.0,0.0,0.0
New Port Richey,FL,2015-02-09,3,1,0.0,0.0,0.0
New Richmond,OH,2023-02-27,4,1,0.0,0.0,0.0
New Richmond,OH,2023-06-12,3,1,0.0,0.0,0.0
New Rochelle,NY,2021-04-26,1,4,0.0,0.0,0.0
New York,NY,2013-03-18,1,3,0.0,0.0,0.0
New York,NY,2013-09-09,0,4,0.0,0.0,0.0
New York,NY,2014-07-28,1,3,0.0,0.0,0.0
New York (1st mass shooting the Bronx on this date),NY,2017-07-31,0,4,0.0,0.0,0.0
New York (2nd mass shooting in the Bronx on this date),NY,2017-07-31,0,6,0.0,0.0,0.0
New York (Bronx),NY,2016-08-22,0,4,0.0,0.0,0.0
New York (Bronx),NY,2017-06-26,2,6,0.0,0.0,0.0
New York (Bronx),NY,2018-06-11,0,4,0.0,0.0,0.0
New York (Bronx),NY,2018-08-13,0,4,0.0,0.0,0.0
New York (Bronx),NY,2020-06-15,0,8,0.0,0.0,0.0
New York (Bronx),NY,2020-08-03,0,4,0.0,0.0,0.0
New York (Bronx),NY,2021-05-10,1,4,0.0,0.0,0.0
New York (Bronx),NY,2021-06-21,0,5,0.0,0.0,0.0
New York (Bronx),NY,2022-12-05,0,4,0.0,0.0,0.0
New York (Bronx),NY,2022-12-12,0,4,0.0,0.0,0.0
New York (Bronx),NY,2023-07-10,0,4,0.0,0.0,0.0
New York (Bronx),NY,2023-07-24,1,3,0.0,0.0,0.0
New York (Brooklyn),NY,2016-05-30,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2016-06-13,0,5,0.0,0.0,0.0
New York (Brooklyn),NY,2016-07-04,0,7,0.0,0.0,0.0
New York (Brooklyn),NY,2016-07-18,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2016-10-03,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2016-12-05,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2017-10-16,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2020-07-06,1,3,0.0,0.0,0.0
New York (Brooklyn),NY,2020-07-13,1,11,0.0,0.0,0.0
New York (Brooklyn),NY,2020-08-17,1,7,0.0,0.0,0.0
New York (Brooklyn),NY,2020-09-07,0,5,0.0,0.0,0.0
New York (Brooklyn),NY,2020-11-16,1,6,0.0,0.0,0.0
New York (Brooklyn),NY,2020-12-07,0,4,0.0,0.0,0.0
New York (Brooklyn),NY,2021-03-08,0,5,0.0,0.0,0.0
